fuel_log_id,vehicle_id,fuel_date,liters,fuel_cost,odometer_reading
4014,6,2025-07-18,71.44,9864.16,384896
4015,11,2025-10-22,94.82,10491.32,165291
4016,6,2025-08-24,73.25,6371.2,288264
4017,8,2024-09-24,56.89,2804.08,192708
4018,7,2025-01-13,43.47,6564.67,57711
4019,13,2026-01-01,117.85,2792.97,306946
4020,4,2026-02-25,116.08,4940.42,80309
4021,10,2025-02-19,52.78,9642.26,180629
4022,6,2024-08-07,24.21,4803.56,370087
4023,5,2025-06-26,77.83,10915.03,57720
4024,5,2025-01-09,13.23,2144.94,160032
4025,10,2025-09-09,31.41,5652.67,202587
4026,9,2024-06-25,12.27,5818.2,35880
4027,8,2025-12-14,57.92,10784.74,250052
4028,12,2026-04-24,51.47,4986.67,355032
4029,3,2025-08-19,44.49,5164.2,340577
4030,9,2025-01-17,12.13,10326.99,143591
4031,2,2024-11-06,39.0,5649.33,71818
4032,1,2025-07-13,25.34,11040.74,297931
4033,15,2025-03-20,49.61,8109.49,325525
4034,9,2025-07-28,31.73,1553.06,157574
4035,14,2024-12-31,98.25,4904.36,204654
4036,13,2026-01-28,89.13,2475.34,60515
4037,13,2025-03-07,39.83,6149.26,231946
4038,5,2025-05-20,116.24,11447.11,277637
4039,15,2024-07-08,104.45,10114.7,85485
4040,4,2026-04-30,118.41,10664.28,130674
4041,3,2025-11-29,115.93,2857.01,259829
4042,3,2025-10-08,41.09,11522.62,366879
4043,5,2024-10-16,89.67,1632.9,304422
4044,5,2024-07-18,27.34,1870.46,300628
4045,7,2025-02-07,113.3,11652.05,207701
4046,6,2024-11-29,12.19,11195.81,359512
4047,13,2026-01-12,13.1,9626.64,143430
4048,14,2025-12-15,70.83,4894.74,313924
4049,1,2026-02-02,104.61,1987.2,219935
4050,1,2024-10-11,46.86,11930.09,392881
4051,12,2025-10-23,56.55,2084.05,247989
4052,5,2026-05-16,74.81,4432.53,289255
4053,9,2025-03-10,100.26,8192.98,198652
4054,12,2024-06-23,29.12,11986.21,172889
4055,11,2026-05-15,112.14,7622.75,365522
4056,6,2024-12-02,79.63,10755.13,312175
4057,4,2025-03-08,32.49,8825.09,333230
4058,6,2025-01-31,23.54,1634.03,198223
4059,10,2025-04-03,108.13,4551.77,253376
4060,14,2025-04-16,110.0,3326.9,271994
4061,7,2025-01-20,111.89,7554.26,198753
4062,6,2026-04-12,41.28,2657.84,84017
4063,11,2025-09-29,32.54,2942.99,234507
4064,2,2026-03-04,16.31,8179.69,97558
4065,2,2024-08-11,57.42,11267.07,125341
4066,6,2026-04-15,11.21,3578.53,205580
4067,3,2025-08-14,38.62,11053.09,225424
4068,5,2025-05-16,34.7,3981.52,170659
4069,6,2025-10-14,41.87,4601.02,388169
4070,8,2024-11-23,33.2,3430.27,331004
4071,10,2025-09-05,94.63,4610.92,109316
4072,8,2025-01-02,14.83,6185.19,338917
4073,2,2025-07-02,97.7,6474.27,45236
4074,3,2025-01-28,21.37,8189.13,361732
4075,6,2025-06-20,26.4,7565.81,223538
4076,15,2025-01-19,77.23,6174.17,289199
4077,4,2024-07-08,99.34,3300.06,62500
4078,12,2024-06-23,113.74,10850.74,40580
4079,10,2025-08-21,12.95,6097.88,369054
4080,15,2024-09-02,98.36,4866.28,207374
4081,12,2025-11-03,72.29,3562.99,31422
4082,8,2025-10-15,101.21,2404.74,391823
4083,7,2024-08-21,96.11,1408.91,192969
4084,13,2024-09-15,72.91,4541.61,286402
4085,12,2025-10-08,99.06,8996.53,366583
4086,5,2024-09-29,116.73,10599.41,74917
4087,1,2024-09-02,62.98,8136.9,64866
4088,10,2026-04-27,72.98,8035.46,391857
4089,15,2024-10-02,43.48,7822.03,148894
4090,7,2024-07-24,80.35,7856.98,346081
4091,10,2025-01-05,16.26,5791.66,205471
4092,14,2024-12-13,102.35,10995.74,304330
4093,12,2024-06-01,49.03,8347.53,180407
4094,7,2025-02-04,71.8,2037.36,148165
4095,6,2026-03-18,106.78,2160.46,368603
4096,3,2025-02-25,82.49,10809.57,62088
4097,1,2026-01-01,91.33,6620.46,113431
4098,8,2025-09-05,11.42,10871.76,35631
4099,8,2024-07-31,70.96,6675.1,94646
4100,3,2026-05-07,33.06,2139.48,233161
4101,10,2025-09-10,104.33,10755.0,65747
4102,14,2024-12-01,58.55,6991.94,177766
4103,6,2024-09-12,74.92,2115.45,199518
4104,15,2025-09-28,43.99,5276.63,366806
4105,7,2024-06-06,42.85,6361.16,322416
4106,11,2025-12-14,32.5,7991.57,193487
4107,8,2025-09-15,18.66,9817.3,73920
4108,8,2024-12-17,90.51,10555.9,145915
4109,3,2026-03-06,47.8,9344.36,227737
4110,15,2024-09-19,83.99,5342.81,186254
4111,8,2026-04-29,55.4,1641.09,386937
4112,8,2025-08-13,101.75,7622.96,73491
4113,5,2024-06-18,39.53,1456.68,76850
4114,5,2026-04-26,57.64,7880.1,336072
4115,5,2026-05-03,83.35,10895.96,118390
4116,4,2025-02-10,21.66,2686.02,218435
4117,12,2024-06-30,59.06,10252.17,243235
4118,8,2025-01-21,70.93,8045.19,214980
4119,13,2025-10-29,53.81,7006.85,336765
4120,12,2025-09-12,71.77,7680.25,88829
4121,5,2025-11-17,18.27,10391.23,172334
4122,2,2024-12-18,75.93,4108.16,319463
4123,3,2025-11-19,45.15,9478.82,48199
4124,9,2026-01-29,16.3,3907.95,153014
4125,2,2024-12-15,32.59,7460.73,191192
4126,15,2024-06-10,44.3,7174.82,98956
4127,4,2024-06-01,115.63,5858.25,382851
4128,1,2025-11-01,58.32,8010.29,259200
4129,6,2024-09-14,118.81,7815.07,209449
4130,4,2024-10-21,102.54,11857.5,315650
4131,14,2025-04-29,14.0,2142.28,141530
4132,8,2025-10-03,74.52,9955.28,317142
4133,13,2024-08-28,52.97,4790.39,66797
4134,2,2025-06-12,34.64,1480.53,370489
4135,15,2024-11-11,15.64,7021.64,268828
4136,5,2025-05-06,22.17,11452.76,343558
4137,11,2026-02-16,46.24,4955.27,57820
4138,11,2025-01-12,67.06,11338.12,173887
4139,11,2024-12-05,85.63,2458.65,33274
4140,3,2024-12-15,33.23,11277.16,368132
4141,10,2025-11-27,83.18,3955.58,133401
4142,13,2025-03-26,73.25,4505.12,370584
4143,11,2025-10-27,13.86,10603.97,184427
4144,1,2026-03-27,49.86,7484.07,112099
4145,3,2025-12-28,38.41,6206.78,179762
4146,15,2024-10-27,17.27,7985.98,264409
4147,8,2025-02-20,73.29,2239.39,54484
4148,4,2026-01-29,89.78,9191.57,323857
4149,5,2025-10-28,93.83,9692.07,201305
4150,13,2026-03-27,67.44,2671.51,288263
4151,4,2025-11-10,70.99,8771.92,105927
4152,10,2026-03-16,117.61,5160.53,143267
4153,10,2025-04-03,28.59,6908.39,362648
4154,14,2026-04-23,106.89,11412.9,35277
4155,13,2024-11-13,50.26,6539.04,60518
4156,10,2025-10-20,29.16,6733.4,248995
4157,15,2026-05-06,41.64,9205.48,65487
4158,2,2025-01-10,54.25,11599.69,350503
4159,11,2026-04-23,43.37,3092.92,164143
4160,1,2024-10-08,62.21,9436.6,298277
4161,9,2024-12-31,65.83,6000.4,376784
4162,3,2024-06-13,95.89,9552.73,220451
4163,14,2024-06-29,118.2,1518.56,227728
4164,3,2025-06-05,51.39,9992.88,367131
4165,5,2026-01-18,86.69,11538.32,141609
4166,14,2025-03-02,97.01,6765.79,87961
4167,13,2025-10-25,26.54,1700.17,246069
4168,3,2024-11-24,66.23,8380.35,396428
4169,10,2025-02-03,59.59,3452.17,243428
4170,7,2025-12-27,31.34,7554.6,217702
4171,5,2024-12-03,18.17,11894.49,342938
4172,15,2024-11-24,98.96,4028.5,377441
4173,15,2025-08-04,93.33,9217.85,148068
4174,9,2025-08-29,12.67,7978.77,58145
4175,4,2026-02-26,14.81,8965.66,371139
4176,15,2025-06-15,62.17,11606.31,210271
4177,3,2025-12-11,66.62,9244.01,371937
4178,5,2025-06-03,67.29,8454.51,316880
4179,11,2025-08-18,45.44,4278.21,302456
4180,11,2025-06-01,119.42,5986.28,241149
4181,3,2025-12-08,47.19,11079.51,392495
4182,1,2026-01-14,38.8,1337.31,30827
4183,1,2025-03-19,35.02,2682.7,229590
4184,9,2024-08-17,103.94,5580.84,118056
4185,8,2025-11-16,67.98,4316.72,243865
4186,14,2025-10-16,31.5,9751.71,128525
4187,15,2024-08-19,101.09,8827.33,222930
4188,11,2025-02-21,58.34,9628.63,361708
4189,2,2025-04-07,72.71,7437.4,253306
4190,14,2024-05-21,69.3,4956.87,299237
4191,2,2026-04-06,31.84,3565.62,289512
4192,9,2024-11-24,67.23,5234.34,268494
4193,5,2024-08-28,90.33,5114.28,268348
4194,2,2025-08-10,102.09,6610.63,44710
4195,10,2024-11-22,15.2,9066.07,174437
4196,9,2025-09-12,75.91,9705.11,283057
4197,12,2025-05-25,33.34,8926.11,278143
4198,8,2026-05-04,39.23,3905.06,276714
4199,9,2025-08-27,69.34,8890.7,358993
4200,6,2025-07-14,98.99,4892.02,209116
4201,14,2026-05-05,114.24,1950.09,141572
4202,7,2025-07-09,102.83,6651.21,345319
4203,7,2025-01-22,115.2,5711.73,360019
4204,10,2025-05-10,25.11,2711.27,144429
4205,10,2025-01-20,27.49,7068.25,130465
4206,14,2025-06-04,15.05,2296.48,153708
4207,6,2025-05-11,29.34,8125.18,282184
4208,12,2025-08-19,30.72,1923.16,330576
4209,1,2026-03-09,19.65,7708.23,150354
4210,15,2025-10-19,95.53,3153.16,369773
4211,12,2025-11-16,107.55,5462.08,388113
4212,7,2024-06-09,24.96,7835.1,277162
4213,3,2024-08-05,22.1,2111.86,118302
4214,1,2024-06-28,87.4,5834.87,62616
4215,5,2024-07-14,89.36,9031.6,367009
4216,5,2025-07-04,118.55,11213.82,204043
4217,12,2024-06-18,28.69,6757.44,271502
4218,13,2025-10-12,52.79,8047.04,40330
4219,1,2025-06-17,30.76,11792.49,114346
4220,6,2026-04-27,105.29,11071.35,162143
4221,13,2025-03-01,114.66,2083.63,341796
4222,11,2024-11-12,69.94,8650.08,144940
4223,8,2025-09-28,83.5,9645.76,286729
4224,9,2025-09-25,20.3,7368.54,109015
4225,11,2026-05-20,113.84,11450.88,166661
4226,5,2025-10-11,58.05,6142.97,268895
4227,8,2026-05-13,64.55,10325.06,143168
4228,7,2025-11-01,89.22,6762.1,287246
4229,4,2025-01-13,61.66,9862.28,88182
4230,8,2025-02-17,71.35,10461.7,207509
4231,11,2025-03-02,66.63,6770.23,177010
4232,3,2025-05-19,76.7,9475.63,140653
4233,8,2024-07-03,15.27,2645.79,348334
4234,3,2025-07-30,38.78,7630.34,136789
4235,5,2025-06-24,39.95,11280.27,264408
4236,11,2024-07-21,90.76,1830.32,172760
4237,1,2024-07-20,112.74,6561.05,53177
4238,10,2024-11-04,65.24,5337.54,125553
4239,7,2024-11-13,97.73,6961.19,286236
4240,2,2024-09-24,107.86,4154.88,294981
4241,7,2025-01-12,14.05,2686.25,260040
4242,10,2025-02-23,45.25,6310.43,353381
4243,4,2025-10-10,12.88,6944.46,351583
4244,8,2026-05-06,72.45,3729.24,183469
4245,7,2025-12-28,43.93,3451.56,161836
4246,6,2025-01-27,62.54,7729.88,389217
4247,2,2026-04-05,11.45,8653.69,358131
4248,9,2026-02-28,45.0,2136.21,342958
4249,3,2025-04-04,91.39,10140.53,293616
4250,1,2025-12-22,101.94,8888.8,180021
4251,5,2025-01-29,35.63,10437.42,162085
4252,3,2024-07-20,95.23,9589.47,279794
4253,12,2026-02-09,57.43,3854.24,356716
4254,13,2025-10-22,49.99,10778.91,97931
4255,4,2024-06-11,10.26,5533.47,128316
4256,9,2026-02-14,32.75,8235.92,286913
4257,9,2026-03-07,37.42,10030.85,272949
4258,4,2025-12-30,81.61,5903.62,257963
4259,7,2024-11-05,51.75,11142.8,91305
4260,6,2024-12-12,12.02,5389.08,187033
4261,4,2025-09-23,110.07,4973.62,371502
4262,6,2024-07-07,94.4,2283.89,260705
4263,10,2024-05-26,35.85,1804.15,187490
4264,2,2024-10-25,75.16,2779.04,279006
4265,1,2025-09-21,39.48,10159.07,327313
4266,1,2024-12-31,34.38,11203.07,356865
4267,11,2025-07-13,48.97,1456.58,346835
4268,11,2026-04-16,78.42,1779.08,228612
4269,8,2025-07-25,10.34,4789.63,72992
4270,8,2025-07-17,98.66,11278.54,355934
4271,4,2025-10-27,71.57,6921.84,232631
4272,9,2024-08-21,55.76,3406.05,154434
4273,15,2025-04-10,16.29,5133.28,109097
4274,15,2025-07-17,27.84,4583.59,219640
4275,2,2024-06-06,33.3,8542.76,355030
4276,2,2025-06-27,16.22,2835.81,198021
4277,7,2025-03-24,98.79,5369.73,368745
4278,13,2026-01-04,51.42,6800.74,100660
4279,14,2024-09-25,116.3,10681.9,31985
4280,1,2024-08-29,113.81,8590.65,62284
4281,9,2025-10-02,41.07,11184.28,260897
4282,7,2024-08-21,15.12,4600.89,314612
4283,5,2025-03-27,60.68,3212.47,173299
4284,15,2024-10-23,107.19,8295.62,119514
4285,15,2024-08-19,82.75,4242.17,268158
4286,9,2024-10-11,24.23,11390.93,267052
4287,1,2025-10-25,56.0,5921.4,196749
4288,1,2025-07-26,81.87,11439.42,360574
4289,13,2024-11-04,105.36,2291.63,279382
4290,7,2026-01-02,32.21,1294.25,87565
4291,10,2025-03-18,110.92,2105.72,58372
4292,12,2026-05-10,101.34,10528.25,353586
4293,4,2024-06-14,67.48,8887.95,373926
4294,11,2024-12-11,86.23,10898.9,150503
4295,13,2025-09-10,24.89,8301.46,42240
4296,1,2025-12-08,19.52,11103.81,286794
4297,4,2024-08-30,113.82,7303.24,340394
4298,9,2025-12-16,30.29,7809.86,244589
4299,2,2025-09-07,56.84,4435.06,40948
4300,4,2025-08-27,70.44,2213.26,377563
4301,8,2025-03-19,104.08,3847.5,317694
4302,14,2025-01-01,38.89,3316.24,304845
4303,3,2025-01-27,14.21,2385.04,287801
4304,5,2025-04-13,119.35,10382.38,355851
4305,5,2024-12-06,106.79,6185.7,255563
4306,7,2026-01-26,38.52,8633.36,40960
4307,7,2026-01-23,97.86,3636.44,302019
4308,1,2025-01-12,104.83,1437.28,153824
4309,15,2024-09-01,82.16,11680.5,203525
4310,12,2024-06-02,102.8,2730.53,374809
4311,11,2025-02-24,114.0,2313.24,196424
4312,5,2024-08-20,10.13,7058.89,262290
4313,4,2024-10-19,99.09,3254.68,158125
4314,6,2024-09-07,92.98,1670.18,144499
4315,13,2025-11-11,27.54,4526.53,220832
4316,8,2024-11-17,11.48,11125.15,107434
4317,10,2025-07-01,110.69,8815.09,88990
4318,12,2026-05-04,29.28,7179.52,393038
4319,10,2024-08-01,102.82,1378.62,377058
4320,1,2025-12-07,53.92,7587.4,47111
4321,5,2025-07-09,118.84,7829.21,162920
4322,8,2025-11-01,66.24,2240.7,87748
4323,12,2026-03-18,24.02,9421.72,275520
4324,10,2024-07-30,39.22,2301.0,76654
4325,12,2025-05-06,64.16,5294.33,235978
4326,4,2025-12-08,10.75,7884.29,69372
4327,14,2025-03-02,37.54,1595.05,199178
4328,15,2024-09-12,90.63,6340.85,38149
4329,2,2026-02-12,81.56,2581.21,392685
4330,9,2025-03-13,63.54,6475.23,398885
4331,14,2026-03-28,66.43,1749.62,47937
4332,4,2024-08-30,80.35,2362.33,152118
4333,14,2025-08-18,14.06,8902.35,211596
4334,7,2025-09-05,38.77,6517.28,211669
4335,5,2025-10-29,26.9,11745.57,124856
4336,4,2025-03-25,49.06,10858.36,195708
4337,3,2026-04-23,62.76,7495.47,386729
4338,10,2024-08-19,20.75,3071.42,135265
4339,10,2024-08-27,68.47,6405.82,53043
4340,14,2025-11-01,115.47,11154.94,143310
4341,12,2026-05-09,47.94,6244.46,220273
4342,13,2025-09-12,117.28,1254.5,320764
4343,7,2024-07-04,81.11,6783.04,122253
4344,4,2024-12-07,43.87,1360.63,375476
4345,5,2025-05-21,55.4,2922.69,130445
4346,9,2025-08-04,66.62,3222.87,369283
4347,5,2024-12-19,50.09,3750.58,223016
4348,6,2025-02-25,50.5,9934.67,284653
4349,1,2026-05-13,21.12,2274.6,122366
4350,5,2025-05-28,114.93,9461.6,235022
4351,10,2024-10-28,31.32,2620.77,184546
4352,14,2024-09-01,80.66,5937.98,140048
4353,11,2025-05-26,112.44,5773.97,121884
4354,15,2026-01-10,111.72,7734.31,304726
4355,1,2025-05-04,21.44,8140.16,231644
4356,15,2026-04-02,101.65,10352.01,284732
4357,6,2025-06-25,15.39,9965.23,80708
4358,4,2024-06-16,90.88,4482.52,117256
4359,7,2026-01-31,38.26,3970.67,204397
4360,11,2025-05-07,100.2,9431.19,288449
4361,2,2025-03-21,86.76,3519.03,240311
4362,5,2025-05-22,87.14,6208.6,346146
4363,2,2025-04-02,16.25,7352.07,243561
4364,12,2024-08-10,108.44,10885.48,46123
4365,2,2024-12-22,49.01,5766.48,152383
4366,4,2025-10-16,43.67,11373.38,255688
4367,1,2024-08-29,117.55,9750.98,309944
4368,6,2026-01-25,80.64,11221.95,163386
4369,5,2025-04-15,97.3,7745.77,293658
4370,13,2025-03-28,47.17,4537.1,358301
4371,14,2025-06-11,50.87,8177.55,127747
4372,5,2025-11-07,52.8,6238.46,155465
4373,2,2026-03-21,75.71,3347.12,113033
4374,13,2024-08-26,41.95,7184.03,301009
4375,12,2025-05-02,82.96,11347.5,297587
4376,13,2024-12-29,44.41,3092.5,203730
4377,15,2024-09-01,53.69,3288.71,280996
4378,13,2025-04-25,15.59,7825.19,281337
4379,4,2025-07-23,85.5,7969.77,329880
4380,14,2024-07-07,101.2,9612.79,41211
4381,1,2024-10-08,45.6,4301.1,314075
4382,6,2025-01-30,37.25,5773.53,47022
4383,1,2025-02-24,25.83,8880.56,55714
4384,5,2026-02-11,27.24,8350.72,98595
4385,10,2024-06-15,43.17,10840.3,194786
4386,13,2024-08-09,92.94,5830.03,131691
4387,14,2024-06-23,64.4,4702.04,57276
4388,2,2025-09-27,51.37,6671.05,66422
4389,11,2026-03-02,46.73,4505.82,127286
4390,10,2025-05-26,86.53,9736.12,35526
4391,5,2026-01-08,27.29,5066.36,121419
4392,5,2024-12-22,74.45,2831.21,132962
4393,15,2026-02-14,104.96,6167.79,224587
4394,3,2024-11-27,73.33,6424.86,98208
4395,12,2025-08-15,46.74,9863.68,167856
4396,12,2026-05-03,49.1,4722.42,213188
4397,8,2025-10-08,99.94,9617.92,328258
4398,10,2024-06-15,14.32,1258.5,364333
4399,6,2024-07-23,28.61,6482.47,223716
4400,8,2025-04-25,91.49,6126.7,129707
4401,13,2026-02-18,91.08,6872.38,145549
4402,10,2025-10-20,84.56,6074.59,246880
4403,1,2025-05-08,30.05,1822.45,379758
4404,2,2025-01-30,76.31,4320.01,180248
4405,12,2026-02-09,101.65,3911.5,249001
4406,12,2026-03-07,68.37,8715.87,90862
4407,14,2024-12-30,56.45,3577.71,304759
4408,15,2026-03-11,27.91,11495.16,39161
4409,11,2024-06-12,116.18,7975.02,370907
4410,6,2024-10-19,116.41,3705.6,215952
4411,8,2025-12-20,78.53,8121.07,308413
4412,12,2026-04-12,101.37,3852.15,210178
4413,8,2025-01-21,30.77,7059.57,84725
4414,5,2024-06-25,41.96,3509.93,146314
4415,12,2024-09-09,31.55,4588.52,378348
4416,7,2025-04-04,93.34,4207.43,205769
4417,8,2024-09-06,63.86,7509.68,295637
4418,6,2025-03-15,20.98,5074.98,186140
4419,2,2026-04-20,61.46,9014.51,179822
4420,10,2025-03-23,24.0,8825.57,88323
4421,13,2025-02-08,23.97,3519.17,378247
4422,9,2024-09-23,101.94,2153.21,315271
4423,13,2026-02-28,106.52,7991.46,223628
4424,2,2024-11-30,67.22,2254.47,122822
4425,1,2025-04-04,67.32,4982.92,77288
4426,12,2026-01-14,32.27,7989.86,287189
4427,14,2026-04-18,30.72,3066.9,142650
4428,13,2025-05-17,13.24,5623.76,103620
4429,15,2026-04-27,92.96,11953.04,33611
4430,11,2025-09-24,87.9,5962.45,387285
4431,1,2025-02-13,91.32,10183.32,55412
4432,4,2025-08-04,67.48,3832.19,375491
4433,5,2024-09-02,82.23,1275.68,331548
4434,5,2024-09-14,39.13,9319.16,329595
4435,14,2025-07-22,71.26,10547.96,375013
4436,6,2025-03-04,118.73,10733.6,159705
4437,8,2025-04-23,70.08,10833.45,226671
4438,8,2025-04-12,106.34,5359.17,267852
4439,12,2025-03-20,66.94,7778.57,331865
4440,7,2025-11-28,71.48,8176.87,37146
4441,3,2026-01-30,44.7,2661.44,396599
4442,10,2024-06-13,88.43,7713.6,365654
4443,11,2025-05-28,56.04,6688.98,279114
4444,3,2024-10-24,33.23,2093.83,76419
4445,4,2024-08-09,75.07,6582.24,325312
4446,10,2025-01-16,109.61,6517.87,365167
4447,15,2025-06-05,31.75,3413.65,281971
4448,1,2024-07-10,42.15,8552.06,31484
4449,7,2026-01-09,53.67,4496.71,116034
4450,13,2024-09-20,14.68,8779.75,250952
4451,12,2025-02-19,40.62,4734.05,78598
4452,15,2025-07-10,26.45,10106.25,373082
4453,12,2026-04-16,119.93,2240.46,202158
4454,13,2025-04-11,63.94,7775.69,62053
4455,5,2025-10-27,110.58,3575.06,120617
4456,3,2024-08-19,111.58,9763.73,263368
4457,3,2025-06-30,57.35,7653.74,54142
4458,1,2025-10-13,58.89,8861.46,233760
4459,1,2025-04-02,46.9,8697.49,283745
4460,6,2025-03-30,20.17,7074.21,48729
4461,7,2024-08-26,25.22,11712.31,234211
4462,10,2026-03-16,90.97,10080.06,374685
4463,14,2024-11-04,14.59,8704.01,52281
4464,9,2026-05-21,57.1,10943.24,294363
4465,7,2025-11-05,74.55,3261.16,163362
4466,12,2024-11-14,95.82,10773.16,55721
4467,2,2025-08-17,100.43,5638.51,264522
4468,3,2025-05-13,79.5,3358.04,345462
4469,12,2025-01-06,34.23,7249.21,274921
4470,11,2024-08-10,95.88,3195.66,265650
4471,3,2026-02-19,71.64,5937.97,143204
4472,11,2025-11-29,78.84,10585.72,242416
4473,13,2024-12-13,27.7,9902.03,373732
4474,7,2024-06-25,99.4,6723.69,313414
4475,3,2025-10-08,30.25,10398.8,161407
4476,14,2025-04-16,49.33,5234.87,179341
4477,2,2024-06-29,17.64,10779.23,254334
4478,14,2025-10-05,106.33,8185.28,43895
4479,13,2025-03-19,34.5,6932.44,231307
4480,12,2026-04-04,86.16,11959.84,44186
4481,13,2025-02-07,56.17,4774.79,79285
4482,10,2024-05-21,70.19,3268.8,383382
4483,8,2025-01-01,34.93,9802.48,219961
4484,9,2025-01-15,53.82,2330.56,311877
4485,3,2025-08-17,58.7,2202.9,100439
4486,15,2024-10-13,14.09,8341.65,69001
4487,13,2024-12-13,107.23,9390.61,81877
4488,1,2024-12-28,119.64,6294.58,50853
4489,6,2025-05-13,118.87,2067.1,169487
4490,11,2025-12-29,30.87,2244.09,54829
4491,13,2025-04-17,73.27,11854.7,144392
4492,11,2024-06-07,52.17,3794.77,230829
4493,11,2026-04-27,17.22,6755.59,136451
4494,3,2024-10-28,117.83,2281.06,189138
4495,4,2025-02-28,104.85,9426.12,232048
4496,5,2024-07-07,24.36,3727.71,360754
4497,11,2024-08-06,39.16,2827.52,192551
4498,15,2025-03-21,20.01,5621.52,370214
4499,12,2025-01-13,16.29,8706.21,190800
4500,8,2025-07-11,102.35,5054.9,369654
4501,15,2025-07-10,43.78,6192.68,151474
4502,13,2024-09-13,42.49,7213.45,290331
4503,8,2025-09-03,50.97,11584.45,30140
4504,1,2026-02-20,95.44,3438.81,340399
4505,6,2026-02-02,33.79,3756.67,340534
4506,11,2025-07-29,14.73,9745.97,373461
4507,13,2026-05-14,111.7,3819.78,180691
4508,15,2024-05-30,20.7,8788.03,132288
4509,12,2026-03-30,88.51,3184.85,124571
4510,7,2025-04-05,110.75,1462.51,375468
4511,7,2025-03-28,21.46,10763.78,254868
4512,14,2025-09-04,98.36,4545.97,295109
4513,7,2024-06-16,50.03,4443.92,133011
4514,8,2026-05-01,37.04,9105.16,214069
4515,8,2025-02-28,89.2,1515.02,183634
4516,8,2024-10-25,98.64,6980.16,239141
4517,12,2025-11-06,35.01,6616.02,89972
4518,9,2025-03-28,118.17,11081.89,284080
4519,11,2025-03-01,14.37,4325.95,292770
4520,5,2026-02-21,78.45,11178.11,244582
4521,9,2025-05-23,94.65,5185.42,363282
4522,7,2025-08-01,48.62,2565.11,78788
4523,14,2024-06-25,110.1,3852.79,279010
4524,11,2026-03-28,42.57,7180.51,173340
4525,10,2025-09-06,62.05,10739.38,393329
4526,4,2025-05-26,85.93,9633.04,286712
4527,8,2024-08-01,88.63,5285.31,338335
4528,11,2026-01-21,55.15,5949.75,186161
4529,1,2024-05-25,113.23,11420.77,74526
4530,1,2025-11-28,44.55,2669.71,247112
4531,14,2025-10-14,99.2,2342.92,262379
4532,6,2024-06-20,32.84,8122.16,375299
4533,9,2024-06-10,78.54,2383.44,44551
4534,7,2025-11-17,100.73,4095.31,291372
4535,1,2025-03-15,63.78,11647.11,299807
4536,10,2026-04-03,28.92,1368.63,231484
4537,11,2026-05-02,36.67,10597.84,49464
4538,4,2026-03-25,71.06,2287.78,48741
4539,4,2025-10-17,103.6,1905.08,259055
4540,14,2025-10-18,91.5,2037.09,78501
4541,6,2024-10-07,37.78,11785.61,98235
4542,4,2024-07-12,48.42,4571.1,176843
4543,3,2025-09-13,99.18,4127.91,225011
4544,1,2025-10-14,80.14,3944.65,122909
4545,12,2025-01-08,71.0,7734.75,246121
4546,6,2026-05-15,118.04,5327.42,353518
4547,14,2025-03-15,58.86,8355.01,265405
4548,6,2024-08-28,70.03,9419.26,168374
4549,3,2026-04-15,24.27,11704.79,109082
4550,5,2024-11-05,103.63,7279.88,103502
4551,1,2026-01-28,102.76,4471.98,204887
4552,1,2025-07-19,51.32,7170.23,355998
4553,8,2025-12-02,67.17,6619.47,53852
4554,1,2026-04-28,116.26,9064.35,185600
4555,4,2025-08-08,84.91,3907.4,172252
4556,3,2024-06-30,92.15,11466.94,355681
4557,1,2026-03-27,98.34,4826.6,223308
4558,2,2024-11-22,110.25,11260.81,255181
4559,7,2025-08-19,51.92,4788.09,127492
4560,12,2025-12-31,60.44,3517.36,182238
4561,2,2025-03-19,39.22,2589.77,138698
4562,13,2025-10-04,93.83,10713.09,40855
4563,12,2025-08-22,80.8,3206.88,346086
4564,6,2024-11-28,49.63,5892.36,127224
4565,8,2024-08-06,58.48,4266.07,173336
4566,11,2025-07-27,39.14,1340.21,253842
4567,8,2026-04-03,88.01,1809.61,277814
4568,2,2024-09-20,85.11,8475.1,100939
4569,8,2025-02-06,102.29,9384.08,62953
4570,7,2024-09-27,106.58,7549.12,369349
4571,13,2024-10-26,55.75,3659.31,110150
4572,7,2025-04-06,97.65,6381.11,321288
4573,10,2026-04-27,63.5,10009.8,108286
4574,2,2025-02-13,118.88,9536.97,283775
4575,9,2025-02-20,71.06,4956.34,139692
4576,7,2025-03-08,85.43,11366.98,199067
