expense_id,trip_id,fuel_cost,toll_cost,food_expense,parking_cost,misc_expense
2489,2489,3035.43,661,1421,182,534
2490,2490,4852.09,1248,1253,328,383
2491,2491,7492.32,1869,1408,541,1394
2492,2492,1974.63,1988,412,1025,963
2493,2493,9371.42,1003,1894,900,742
2494,2494,2628.78,210,1597,903,608
2495,2495,1671.34,870,1601,371,265
2496,2496,6578.38,1907,749,884,766
2497,2497,4530.6,1378,1552,1048,1448
2498,2498,4238.67,1323,1051,517,1225
2499,2499,4332.93,1616,1808,56,12
2500,2500,2724.76,470,1179,279,315
2501,2501,17509.62,1332,1005,1055,1177
2502,2502,1244.05,207,454,308,18
2503,2503,1617.96,1715,1284,202,111
2504,2504,7888.65,122,1210,832,102
2505,2505,2266.67,937,983,1183,972
2506,2506,1575.21,1660,580,630,935
2507,2507,6930.19,1093,333,215,107
2508,2508,5691.03,1522,1764,1030,1076
2509,2509,1690.84,1261,909,829,122
2510,2510,2725.57,1398,1878,29,883
2511,2511,1026.89,2027,1386,843,711
2512,2512,1953.61,1431,1883,568,165
2513,2513,974.49,1102,1541,346,798
2514,2514,2438.92,2500,1842,920,1212
2515,2515,7330.1,2210,1772,1059,686
2516,2516,2103.86,1799,1545,862,1275
2517,2517,20273.61,2396,452,818,26
2518,2518,5872.17,1329,1881,3,486
2519,2519,2546.75,1017,995,412,494
2520,2520,4386.2,1376,624,1191,1044
2521,2521,4073.89,1765,1628,687,503
2522,2522,2816.33,2202,1059,1125,1213
2523,2523,6586.98,2293,1674,1141,1129
2524,2524,5809.98,363,1687,749,270
2525,2525,7452.51,1893,1045,769,916
2526,2526,3516.91,203,571,862,1335
2527,2527,3584.75,404,354,986,1186
2528,2528,3000.73,313,498,944,488
2529,2529,9570.12,2344,1586,160,348
2530,2530,3277.74,1970,822,356,787
2531,2531,3759.5,1936,895,1112,79
2532,2532,3281.68,912,1652,815,293
2533,2533,7649.67,2095,857,495,825
2534,2534,2497.46,700,608,647,1166
2535,2535,2589.78,2081,890,555,792
2536,2536,15141.47,729,381,1039,132
2537,2537,3817.04,135,999,1075,963
2538,2538,1001.17,627,952,815,1382
2539,2539,554.58,918,589,798,907
2540,2540,3257.58,429,266,933,965
2541,2541,8709.06,712,1594,40,726
2542,2542,4277.8,251,1391,59,855
2543,2543,1719.5,383,547,92,674
2544,2544,4958.45,430,594,1119,432
2545,2545,3867.19,1804,1156,867,383
2546,2546,5857.01,2317,1991,267,1016
2547,2547,7789.2,2272,1934,482,941
2548,2548,850.16,2492,1760,503,48
2549,2549,7164.91,792,862,964,276
2550,2550,5429.32,891,1474,199,288
2551,2551,2713.86,1121,561,627,1427
2552,2552,1977.02,204,639,415,781
2553,2553,1312.55,1452,975,409,735
2554,2554,4604.44,1293,1805,1094,609
2555,2555,5167.65,1948,203,77,1208
2556,2556,8614.43,1621,1845,1061,1398
2557,2557,1327.79,868,1730,646,1024
2558,2558,4342.58,1603,459,671,1072
2559,2559,1711.61,2477,464,523,433
2560,2560,782.22,1906,1265,573,299
2561,2561,4751.78,2354,676,1046,556
2562,2562,3584.13,997,713,775,1137
2563,2563,4036.29,962,1612,196,1463
2564,2564,7611.26,553,1330,1005,988
2565,2565,3234.24,1948,690,216,952
2566,2566,15930.86,1361,557,496,633
2567,2567,7428.83,468,1804,650,172
2568,2568,12954.53,861,216,3,535
2569,2569,2365.61,1721,862,851,998
2570,2570,4860.35,968,692,1081,1395
2571,2571,18901.58,1453,213,7,1350
2572,2572,2115.46,1250,1192,79,163
2573,2573,4318.37,1522,616,1051,454
2574,2574,1052.05,2081,738,143,450
2575,2575,3750.85,1099,1387,417,719
2576,2576,2566.96,501,442,880,721
2577,2577,4258.72,367,1163,618,1223
2578,2578,2144.7,846,1214,631,1256
2579,2579,750.35,1024,1513,521,938
2580,2580,1606.41,1950,1944,690,311
2581,2581,6169.47,155,1080,1173,401
2582,2582,7783.67,712,1419,36,623
2583,2583,5683.03,731,1228,589,1108
2584,2584,4390.85,735,2000,137,191
2585,2585,4606.47,750,578,564,165
2586,2586,1656.43,1940,703,232,677
2587,2587,1981.7,720,1118,231,936
2588,2588,3055.66,1056,638,859,1104
2589,2589,2090.61,503,350,205,546
2590,2590,3908.38,1811,1099,219,642
2591,2591,1642.62,2082,800,375,1008
2592,2592,11543.75,1684,397,630,1059
2593,2593,1951.96,1652,382,219,485
2594,2594,6300.78,347,790,661,1315
2595,2595,742.25,1297,378,75,458
2596,2596,1231.85,492,1741,77,644
2597,2597,3326.65,1128,1800,62,936
2598,2598,4393.88,2016,1801,936,798
2599,2599,7353.49,2095,1526,448,1215
2600,2600,4726.11,949,1171,546,1499
2601,2601,2353.87,1474,204,926,747
2602,2602,11144.66,819,463,633,984
2603,2603,3253.71,1609,297,890,689
2604,2604,3607.68,565,1448,113,1010
2605,2605,3049.72,1326,1046,982,675
2606,2606,4631.84,924,1820,770,634
2607,2607,7039.89,273,856,254,752
2608,2608,6155.86,647,585,16,457
2609,2609,19586.41,756,631,591,1270
2610,2610,1638.03,2341,1536,1180,361
2611,2611,1581.78,2472,426,907,10
2612,2612,3808.66,1624,1923,2,1248
2613,2613,720.94,1801,1124,967,772
2614,2614,2593.77,1608,708,808,56
2615,2615,2431.73,2308,1965,1079,78
2616,2616,5215.33,2043,720,1179,1008
2617,2617,5565.42,785,1644,284,586
2618,2618,6588.98,331,993,3,1083
2619,2619,2436.39,1258,1880,325,147
2620,2620,1661.74,893,1739,77,369
2621,2621,6680.43,1356,378,724,383
2622,2622,2476.61,1354,1968,1096,147
2623,2623,1952.88,2496,588,110,64
2624,2624,6876.06,1180,1508,0,309
2625,2625,3679.96,1559,1378,820,1207
2626,2626,8360.85,814,1458,631,600
2627,2627,1509.15,295,1562,1165,645
2628,2628,10366.66,1357,590,1104,273
2629,2629,6465.53,168,276,1050,215
2630,2630,6976.16,519,1089,641,1356
2631,2631,5509.06,1890,1597,343,591
2632,2632,7700.24,2064,1232,833,676
2633,2633,5911.81,1969,470,1097,44
2634,2634,3151.27,533,1522,181,1338
2635,2635,7840.09,2216,1102,315,892
2636,2636,6356.84,954,935,883,843
2637,2637,4253.76,1409,929,765,126
2638,2638,2859.28,1144,649,856,686
2639,2639,8970.03,755,771,486,24
2640,2640,1466.33,1631,1299,156,135
2641,2641,4949.02,1498,1208,365,625
2642,2642,1077.3,2357,1794,201,520
2643,2643,15320.89,1977,637,494,626
2644,2644,7228.45,544,764,556,796
2645,2645,2141.12,597,1304,76,171
2646,2646,6122.39,1604,1334,167,1232
2647,2647,5554.12,2010,1926,924,231
2648,2648,12758.76,2322,385,528,761
2649,2649,6291.96,702,1369,524,808
2650,2650,6892.53,684,1011,1147,597
2651,2651,3125.49,1845,410,578,1104
2652,2652,8961.86,2257,570,553,641
2653,2653,4096.38,1908,1268,496,1059
2654,2654,6089.44,565,1619,1076,1409
2655,2655,9667.53,496,1030,1048,753
2656,2656,3539.89,1027,1504,1003,1498
2657,2657,18639.7,2475,1586,430,1281
2658,2658,4603.37,1187,407,941,190
2659,2659,2495.55,1366,1273,932,75
2660,2660,1760.75,2385,888,648,357
2661,2661,3436.98,2083,1971,836,646
2662,2662,3230.23,1429,1998,615,489
2663,2663,1967.44,1613,592,243,128
2664,2664,6044.14,275,1118,552,725
2665,2665,4197.93,2263,452,1153,574
2666,2666,2909.13,1283,949,131,621
2667,2667,3179.09,263,1171,223,952
2668,2668,730.66,1824,1552,395,1288
2669,2669,2462.79,2229,383,323,213
2670,2670,3351.95,1146,384,198,1098
2671,2671,3359.37,336,228,508,546
2672,2672,3701.41,467,500,728,380
2673,2673,7293.66,158,1865,671,1042
2674,2674,1770.03,1975,1147,528,1284
2675,2675,7952.94,2402,1382,870,1448
2676,2676,1452.89,127,613,486,820
2677,2677,7282.52,2338,414,849,546
2678,2678,11127.52,157,1592,697,967
2679,2679,9533.47,714,289,718,426
2680,2680,2237.49,1299,1936,184,598
2681,2681,3635.51,450,1714,561,844
2682,2682,1157.06,1036,368,139,983
2683,2683,3686.56,454,910,34,77
2684,2684,2568.91,1831,1933,464,637
2685,2685,910.86,519,1825,487,1488
2686,2686,4997.3,835,670,982,116
2687,2687,3469.81,782,1194,968,23
2688,2688,4215.67,1593,1891,229,639
2689,2689,5742.28,310,299,1087,393
2690,2690,3883.96,2305,665,385,199
2691,2691,2519.53,1610,1766,464,1313
2692,2692,1888.73,867,400,477,1360
2693,2693,10697.9,438,1285,948,915
2694,2694,7543.98,2314,1164,456,1002
2695,2695,2664.88,269,1685,766,533
2696,2696,799.1,1353,544,212,1470
2697,2697,4495.9,945,1783,500,503
2698,2698,14632.39,820,615,915,175
2699,2699,609.28,313,1560,1021,800
2700,2700,4346.47,1276,819,771,869
2701,2701,878.29,2385,239,1078,1249
2702,2702,7025.57,1380,578,687,4
2703,2703,2346.46,1947,1673,1045,1084
2704,2704,1696.69,2234,886,381,832
2705,2705,7620.16,1524,345,805,203
2706,2706,1214.42,481,1032,1129,803
2707,2707,4094.99,932,316,826,107
2708,2708,11780.96,1862,390,902,1245
2709,2709,5948.79,2363,1606,1099,1303
2710,2710,10612.1,203,1455,769,336
2711,2711,3863.64,1133,1773,877,113
2712,2712,4006.78,2463,413,878,764
2713,2713,3922.55,1101,1312,210,1370
2714,2714,1302.38,694,1502,995,702
2715,2715,8767.68,756,1237,643,976
2716,2716,2776.1,1699,810,195,935
2717,2717,3370.93,1732,792,563,745
2718,2718,1432.41,1414,1650,771,1053
2719,2719,3049.05,493,1287,139,1202
2720,2720,4453.26,405,1713,393,1200
2721,2721,5463.31,997,771,454,1236
2722,2722,734.86,1968,1994,377,197
2723,2723,4538.13,1696,711,131,511
2724,2724,6936.08,1633,715,618,223
2725,2725,9455.81,2306,1301,1131,1414
2726,2726,2551.33,2361,385,381,203
2727,2727,3470.99,1064,1549,1192,1023
2728,2728,1405.09,1789,691,695,355
2729,2729,7909.53,823,1874,614,1305
2730,2730,934.8,782,1530,219,426
2731,2731,1136.87,909,1403,1137,1487
2732,2732,4506.61,594,1280,138,366
2733,2733,2495.61,2453,1377,881,1029
2734,2734,15008.11,1610,596,986,765
2735,2735,5087.0,1953,530,773,125
2736,2736,4733.42,1910,1077,12,1207
2737,2737,10281.95,2430,1984,696,1075
2738,2738,23278.2,238,1254,322,41
2739,2739,5405.3,918,426,631,507
2740,2740,3096.87,832,1591,361,1315
2741,2741,13184.69,1646,212,116,862
2742,2742,8582.62,382,1583,260,1087
2743,2743,1237.29,888,1569,620,442
2744,2744,13420.58,1054,786,852,1156
2745,2745,2941.63,606,1811,847,345
2746,2746,4960.44,2097,844,182,328
2747,2747,2815.87,1370,1225,1074,65
2748,2748,3243.6,1807,954,631,864
2749,2749,4446.93,525,935,74,718
2750,2750,2194.29,2085,1036,117,1165
2751,2751,4633.77,1930,1723,563,1385
2752,2752,6064.43,963,1423,1111,58
2753,2753,4959.5,935,1665,381,7
2754,2754,3880.53,1828,1656,306,813
2755,2755,1336.58,326,1544,1001,621
2756,2756,2786.0,1767,1822,1192,812
2757,2757,2642.99,1243,1977,309,105
2758,2758,2862.75,1702,871,1097,1387
2759,2759,1928.85,852,886,112,119
2760,2760,7011.26,1599,494,124,540
2761,2761,1422.54,1733,1718,844,1158
2762,2762,4625.33,236,526,843,581
2763,2763,9476.65,1387,1613,352,625
2764,2764,1550.01,1445,1200,745,1082
2765,2765,6686.37,429,1363,684,1287
2766,2766,4802.57,1402,293,1109,208
2767,2767,2107.89,618,1468,637,1200
2768,2768,4974.7,619,1360,140,830
2769,2769,5431.87,2490,1568,310,142
2770,2770,982.08,1634,200,837,6
2771,2771,3273.64,2081,1708,765,395
2772,2772,3606.21,1377,1530,199,770
2773,2773,6251.55,1380,1435,561,892
2774,2774,5165.2,1132,1704,489,1119
2775,2775,4365.69,415,1992,652,988
2776,2776,13861.83,2462,597,141,1215
2777,2777,5746.87,2015,574,882,1150
2778,2778,6929.69,1613,904,126,572
2779,2779,3439.73,2474,890,834,54
2780,2780,3006.9,2311,1722,165,401
2781,2781,3718.54,779,1488,941,368
2782,2782,12258.37,2135,846,992,890
2783,2783,4026.82,1464,767,132,1439
2784,2784,3068.52,485,999,656,775
2785,2785,15451.7,670,1875,110,1289
2786,2786,6636.42,1572,1523,1107,273
2787,2787,17924.57,1774,915,1199,13
2788,2788,2673.81,1187,336,545,522
2789,2789,9778.87,1830,375,662,491
2790,2790,799.9,2052,574,88,1012
2791,2791,1981.94,587,1113,365,348
2792,2792,3132.44,1245,740,1115,219
2793,2793,5352.25,170,1667,91,524
2794,2794,3016.44,207,209,652,588
2795,2795,23574.42,498,844,740,100
2796,2796,10986.31,1067,662,88,1073
2797,2797,7900.41,2042,868,1102,285
2798,2798,10716.22,1106,1339,1168,858
2799,2799,3434.73,1424,1183,351,145
2800,2800,6101.77,1141,1436,142,577
2801,2801,1482.28,1529,715,279,726
2802,2802,2656.47,454,1988,532,801
2803,2803,10812.94,1307,1609,40,192
2804,2804,3819.09,1279,1280,1004,603
2805,2805,1287.6,767,1802,778,1319
2806,2806,6863.04,1502,884,880,1287
2807,2807,3030.73,1065,1558,519,1359
2808,2808,9327.77,1672,1357,747,269
2809,2809,6057.56,466,1764,970,427
2810,2810,1807.28,114,1535,1,965
2811,2811,4088.42,2183,1823,1183,988
2812,2812,13972.56,1933,1929,535,1408
2813,2813,1746.17,2190,827,654,1298
2814,2814,6056.01,763,1398,54,498
2815,2815,4956.64,953,1025,49,1487
2816,2816,3281.43,1830,1847,653,250
2817,2817,21548.44,2248,1779,619,529
2818,2818,2654.63,1460,1946,569,788
2819,2819,1357.06,433,947,858,40
2820,2820,4338.56,565,1354,263,704
2821,2821,3615.23,911,630,338,157
2822,2822,20070.88,165,1318,309,1281
2823,2823,2314.92,1197,520,500,1012
2824,2824,1497.12,183,1318,57,976
2825,2825,588.2,1385,636,805,307
2826,2826,5944.58,1315,1983,776,805
2827,2827,3852.69,1138,312,993,478
2828,2828,2100.85,2098,1406,887,992
2829,2829,2114.27,616,1044,287,997
2830,2830,19438.85,1406,653,224,185
2831,2831,4509.06,510,251,665,370
2832,2832,7539.88,278,304,669,804
2833,2833,5807.12,567,1041,385,920
2834,2834,4967.11,2332,1670,754,1312
2835,2835,11837.14,2393,1870,854,1374
2836,2836,2282.35,1904,415,481,882
2837,2837,3479.9,1775,649,153,737
2838,2838,5839.84,1160,1164,232,292
2839,2839,5809.99,808,1083,979,889
2840,2840,2957.73,1866,1578,28,946
2841,2841,3625.46,291,520,628,998
2842,2842,5303.04,1063,1656,478,231
2843,2843,2602.54,1812,402,998,543
2844,2844,7199.77,1873,294,199,939
2845,2845,5502.8,841,1632,842,1087
2846,2846,2819.34,646,1946,831,1113
2847,2847,1092.72,212,1498,923,674
2848,2848,3308.36,2268,743,975,1294
2849,2849,3421.9,2142,1514,1108,1233
2850,2850,3513.96,1597,1315,1109,1075
2851,2851,4257.61,1751,873,924,1185
2852,2852,20762.17,2180,1612,1064,835
2853,2853,693.8,1018,878,460,229
2854,2854,5198.88,654,1981,412,67
2855,2855,3745.69,1074,1450,742,1279
2856,2856,3505.19,591,1339,254,332
2857,2857,2954.47,1946,822,551,839
2858,2858,801.28,1417,273,603,1248
2859,2859,5559.82,110,1477,824,904
2860,2860,6825.11,1345,1567,228,317
2861,2861,5545.21,506,1957,120,1222
2862,2862,711.16,2261,460,1094,478
2863,2863,2677.55,332,1860,269,638
2864,2864,4061.58,1297,473,325,392
2865,2865,21349.18,1425,707,960,1049
2866,2866,3798.58,726,1732,433,448
2867,2867,5132.83,2141,1493,842,929
2868,2868,2257.35,1063,1552,119,1457
2869,2869,1955.49,2232,1748,951,1099
2870,2870,1577.4,352,1143,567,1290
2871,2871,13680.31,948,911,866,927
2872,2872,3329.73,1985,302,546,104
2873,2873,4123.48,447,1167,1068,1005
2874,2874,3791.21,607,1630,1018,1008
2875,2875,951.39,559,1409,302,349
2876,2876,1679.36,378,1733,225,1014
2877,2877,7477.33,267,1848,25,144
2878,2878,1862.94,822,1196,1128,738
2879,2879,2765.36,2129,1784,917,1129
2880,2880,6817.24,871,555,1192,232
2881,2881,794.89,1518,1667,67,1061
2882,2882,3665.21,1850,1284,1032,821
2883,2883,768.2,2442,611,1140,507
2884,2884,4140.0,2132,1904,501,1295
2885,2885,6598.56,235,505,572,991
2886,2886,1466.24,1774,1893,123,284
2887,2887,3729.41,589,349,556,1084
2888,2888,2779.77,917,1037,164,1440
2889,2889,5813.25,1268,527,316,592
2890,2890,3801.66,1414,838,11,654
2891,2891,4775.0,685,588,682,818
2892,2892,1885.97,1831,516,1125,674
2893,2893,4260.33,936,1167,564,607
2894,2894,1259.01,1062,1543,198,235
2895,2895,2735.82,2064,592,1182,1142
2896,2896,2163.11,2314,348,343,1052
2897,2897,3319.7,789,804,639,1063
2898,2898,5732.88,1055,1957,951,1429
2899,2899,17178.26,1601,445,135,917
2900,2900,1676.14,1337,1068,288,304
2901,2901,4611.03,275,387,232,1382
2902,2902,10621.32,178,1122,626,1157
2903,2903,3194.8,346,1566,469,268
2904,2904,2423.52,368,1105,204,200
2905,2905,6801.35,483,439,208,373
2906,2906,2423.9,1033,1960,23,1199
2907,2907,3838.67,664,760,557,1079
2908,2908,3323.5,954,1901,198,718
2909,2909,2099.79,2284,1441,1022,575
2910,2910,1730.67,1909,1339,511,1379
2911,2911,721.72,1471,1821,199,358
2912,2912,1526.65,521,1968,925,4
2913,2913,2762.9,561,876,485,1101
2914,2914,1274.2,1679,338,903,1376
2915,2915,3651.81,273,263,769,1278
2916,2916,2367.36,1991,1201,344,1210
2917,2917,2698.27,325,823,209,1098
2918,2918,4162.85,1734,1538,993,108
2919,2919,4742.75,209,839,990,1098
2920,2920,10685.72,2480,1357,294,752
2921,2921,6115.26,792,1171,1040,1439
2922,2922,2925.33,654,1677,303,429
2923,2923,6433.32,799,650,227,951
2924,2924,3142.47,244,1230,200,978
2925,2925,10254.88,1921,670,1017,1362
2926,2926,3274.89,2182,327,83,1466
2927,2927,2926.64,1249,1342,366,658
2928,2928,5337.79,1064,444,153,355
2929,2929,2645.33,1297,1351,602,423
2930,2930,4157.17,1259,1576,58,1364
2931,2931,17382.73,1498,1940,121,1360
2932,2932,2072.79,1381,1287,435,1160
2933,2933,17331.12,1171,1106,12,939
2934,2934,3000.91,1584,713,399,630
2935,2935,8935.45,572,1344,41,893
2936,2936,3841.66,1231,727,906,1219
2937,2937,1856.39,2304,563,767,1415
2938,2938,1895.48,1990,1770,574,1222
2939,2939,9868.56,2479,470,855,91
2940,2940,3791.2,1435,445,773,445
2941,2941,6104.5,434,1491,432,152
2942,2942,644.46,1462,1117,528,544
2943,2943,2458.95,1053,465,668,1388
2944,2944,4236.6,1803,1044,165,476
2945,2945,2095.92,751,551,730,181
2946,2946,4894.39,562,1443,237,691
2947,2947,2591.92,648,1810,836,467
2948,2948,14489.92,1235,1269,54,753
2949,2949,3265.64,680,1299,28,626
2950,2950,4575.55,276,216,489,1039
2951,2951,2859.12,2412,844,943,1379
2952,2952,3281.43,2035,1228,232,403
2953,2953,2344.84,1066,1430,96,1170
2954,2954,6298.84,211,900,1106,1132
2955,2955,983.65,620,494,1100,507
2956,2956,23155.22,631,1025,755,74
2957,2957,5436.59,516,961,997,526
2958,2958,10657.04,1683,619,1074,945
2959,2959,6463.02,246,407,543,792
2960,2960,1908.91,1275,1836,978,349
2961,2961,2074.95,1351,1066,924,223
2962,2962,763.84,1505,494,777,1328
2963,2963,3467.23,1908,1059,420,836
2964,2964,3278.77,1046,286,834,343
2965,2965,11373.51,2034,1791,102,676
2966,2966,6200.08,1739,1884,691,756
2967,2967,11321.74,1937,722,699,37
2968,2968,1911.0,2203,873,129,384
2969,2969,3540.03,1342,271,259,761
2970,2970,2533.63,1068,262,768,177
2971,2971,5317.91,134,749,916,526
2972,2972,5576.11,310,848,857,194
2973,2973,1761.15,2489,1988,540,983
2974,2974,10665.75,1117,1243,197,1498
2975,2975,3439.19,1315,1321,808,1329
2976,2976,3649.17,275,1273,1187,1384
2977,2977,3489.12,922,1577,122,1066
2978,2978,966.12,1150,1109,712,985
2979,2979,3580.86,2067,1716,518,919
2980,2980,8225.33,255,1041,1091,266
2981,2981,2855.7,1567,770,125,646
2982,2982,1424.09,1831,1768,16,38
2983,2983,912.93,908,1794,61,987
2984,2984,4737.68,2246,1131,749,137
2985,2985,9892.21,2187,1832,342,972
2986,2986,4081.3,1342,1785,62,337
2987,2987,3292.47,301,1187,291,410
2988,2988,1334.34,346,1882,938,413
2989,2989,4168.64,544,1458,311,605
2990,2990,12986.22,2492,853,976,91
2991,2991,2417.85,1529,1361,754,557
2992,2992,5845.27,2256,1171,670,35
2993,2993,14539.67,1056,899,803,1044
2994,2994,3776.81,2177,1696,304,129
2995,2995,4581.02,2079,1492,1178,1424
2996,2996,2657.2,780,238,1081,1075
2997,2997,3312.76,140,632,2,1025
2998,2998,3012.97,351,1131,1082,1405
2999,2999,1955.19,1665,837,389,960
3000,3000,3804.34,1751,426,375,939
3001,3001,2625.12,1753,1607,165,1259
3002,3002,3252.46,1860,1524,391,770
3003,3003,1947.39,1200,1115,30,409
3004,3004,4618.11,1277,455,1195,544
3005,3005,3569.28,1864,491,697,477
3006,3006,3224.62,507,1381,768,342
3007,3007,5790.32,1362,1893,679,1343
3008,3008,713.03,1509,1180,415,1490
3009,3009,1561.69,2322,774,15,377
3010,3010,2061.02,1917,391,1057,655
3011,3011,1191.6,1394,1871,380,597
3012,3012,7232.48,1406,799,41,821
3013,3013,6256.45,1144,1501,130,76
3014,3014,7924.3,193,1237,143,869
3015,3015,2028.02,1923,664,434,547
3016,3016,8017.41,1780,380,1150,1178
3017,3017,4944.18,1810,527,933,210
3018,3018,2789.26,2052,868,606,929
3019,3019,5677.16,2215,1210,513,252
3020,3020,3630.48,2325,1035,1108,1339
3021,3021,3327.21,841,1075,644,140
3022,3022,829.46,2280,493,640,1311
3023,3023,9057.22,1706,944,656,145
3024,3024,21154.56,1628,302,343,325
3025,3025,16471.5,349,1225,541,515
3026,3026,5465.71,577,1537,888,918
3027,3027,2187.66,478,1363,93,313
3028,3028,2076.53,785,1829,800,675
3029,3029,5731.38,1663,1406,73,732
3030,3030,4211.88,2312,807,597,1404
3031,3031,12372.09,1065,1922,1075,352
3032,3032,10582.78,748,1268,123,183
3033,3033,8256.0,2354,383,191,1473
3034,3034,3786.17,1741,1223,436,404
3035,3035,2730.52,1713,562,44,573
3036,3036,10865.94,2389,1655,635,260
3037,3037,9719.9,1526,738,627,46
3038,3038,5638.22,947,1230,645,424
3039,3039,2922.43,1354,1319,587,135
3040,3040,4834.53,535,1604,1075,58
3041,3041,12583.97,1449,1819,1129,777
3042,3042,1583.42,359,888,578,355
3043,3043,3586.13,461,257,328,1053
3044,3044,5495.55,2030,1027,586,986
3045,3045,5347.02,1923,1134,410,1216
3046,3046,7069.25,1660,1976,957,1321
3047,3047,7233.1,615,1247,951,459
3048,3048,2638.18,608,313,296,1131
3049,3049,3346.18,1317,976,1128,689
3050,3050,3495.44,1193,1215,48,125
3051,3051,2049.36,1219,1491,964,967
3052,3052,10704.77,617,626,377,1483
3053,3053,4473.5,1554,381,445,920
3054,3054,4673.44,501,1761,700,181
3055,3055,9515.72,1436,1338,586,624
3056,3056,2356.99,2216,1306,689,1195
3057,3057,9035.0,2237,1156,716,617
3058,3058,2232.12,880,1099,222,982
3059,3059,2881.89,199,721,541,644
3060,3060,1949.31,2188,1737,644,105
3061,3061,4948.42,1690,1283,309,1016
3062,3062,4157.3,1724,1091,974,390
3063,3063,9194.63,2057,399,573,1006
3064,3064,13766.92,2063,296,798,65
3065,3065,7781.93,1532,1546,467,754
3066,3066,5502.71,860,1027,35,1211
3067,3067,14300.77,1876,1939,435,521
3068,3068,4082.15,767,729,592,53
3069,3069,3895.64,2029,1793,369,677
3070,3070,4652.36,178,555,33,1382
3071,3071,4267.81,2348,854,598,952
3072,3072,3893.59,2302,1089,902,115
3073,3073,4288.27,1221,1354,384,407
3074,3074,2191.09,769,1795,388,889
3075,3075,3428.28,1126,335,54,1179
3076,3076,2052.27,108,766,425,342
3077,3077,3336.21,694,960,65,822
3078,3078,10363.14,2011,375,352,873
3079,3079,6289.34,741,962,1097,157
3080,3080,3281.08,2488,1251,899,984
3081,3081,1409.38,1050,1773,57,1441
3082,3082,7035.09,1116,671,56,1398
